Unnamed: 0,address_id,line1,line2,city,province_id,postal_code,country_code
1287,2284,Calle 4033,,CABA,1,3242,AR
1288,2285,Calle 1812,,CABA,1,2941,AR
1289,2286,Calle 437,,CABA,1,2644,AR
1290,2287,Calle 8012,,CABA,1,9919,AR
1291,2288,Calle 6001,,Mar del Plata,1,1499,AR
1292,2289,Calle 997,,San Rafael,4,9329,AR
1293,2290,Calle 4039,,CABA,1,6441,AR
1294,2291,Calle 5917,Piso 9 Dto B,Godoy Cruz,4,5919,AR
1295,2292,Calle 1872,,Rosario,3,1285,AR
1296,2293,Calle 8712,Piso 9 Dto C,La Plata,1,8320,AR
1297,2294,Calle 4158,,Río Cuarto,2,2974,AR
1298,2295,Calle 3283,,CABA,1,8200,AR
1299,2296,Calle 7157,Piso 3 Dto A,Santa Fe,3,2049,AR
1300,2297,Calle 7783,,CABA,1,5358,AR
1301,2298,Calle 5089,,CABA,1,2111,AR
1302,2299,Calle 7957,,Mar del Plata,1,5133,AR
1303,2300,Calle 4304,,Mar del Plata,1,5416,AR
1304,2301,Calle 1078,,Mar del Plata,1,5186,AR
1305,2302,Calle 4877,Piso 11 Dto C,Mar del Plata,1,7471,AR
1306,2303,Calle 3665,,San Rafael,4,8589,AR
1307,2304,Calle 6263,Piso 10 Dto C,Villa Carlos Paz,2,2672,AR
1308,2305,Calle 2433,Piso 4 Dto B,Mendoza,4,1804,AR
1309,2306,Calle 4068,Piso 4 Dto A,La Plata,1,8158,AR
1310,2307,Calle 8445,Piso 11 Dto C,Mar del Plata,1,2866,AR
1311,2308,Calle 4328,,Rosario,3,1431,AR
1312,2309,Calle 7549,,Mar del Plata,1,2458,AR
1313,2310,Calle 450,Piso 11 Dto C,CABA,1,2557,AR
1314,2311,Calle 3854,Piso 6 Dto C,Mendoza,4,3401,AR
1315,2312,Calle 368,Piso 12 Dto C,La Plata,1,9326,AR
1316,2313,Calle 8956,Piso 7 Dto B,Rosario,3,9767,AR
1317,2314,Calle 7394,,CABA,1,8214,AR
1318,2315,Calle 8833,,CABA,1,5251,AR
1319,2316,Calle 5247,,La Plata,1,3946,AR
1320,2317,Calle 4908,,CABA,1,2376,AR
1321,2318,Calle 9674,Piso 5 Dto A,La Plata,1,9268,AR
1322,2319,Calle 9480,,La Plata,1,5376,AR
1323,2320,Calle 1932,Piso 5 Dto A,Córdoba,2,2843,AR
1324,2321,Calle 9042,,La Plata,1,8987,AR
1325,2322,Calle 9064,Piso 9 Dto A,Río Cuarto,2,7183,AR
1326,2323,Calle 9520,Piso 11 Dto C,La Plata,1,3977,AR
1327,2324,Calle 6909,Piso 12 Dto C,Río Cuarto,2,7165,AR
1328,2325,Calle 4339,,Mar del Plata,1,5352,AR
1329,2326,Calle 1062,,CABA,1,6538,AR
1330,2327,Calle 5826,Piso 10 Dto A,CABA,1,5509,AR
1331,2328,Calle 8234,Piso 10 Dto A,CABA,1,9759,AR
1332,2329,Calle 3735,Piso 10 Dto A,Mar del Plata,1,3252,AR
1333,2330,Calle 8638,,CABA,1,7961,AR
1334,2331,Calle 1462,,Córdoba,2,2850,AR
1335,2332,Calle 2675,Piso 4 Dto C,Mar del Plata,1,2768,AR
1336,2333,Calle 6679,,Mar del Plata,1,5073,AR
1337,2334,Calle 9115,Piso 9 Dto A,Godoy Cruz,4,6446,AR
1338,2335,Calle 4562,,Godoy Cruz,4,5295,AR
1339,2336,Calle 5209,,Villa Carlos Paz,2,5737,AR
1340,2337,Calle 6823,Piso 7 Dto A,Mar del Plata,1,8933,AR
1341,2338,Calle 4239,,Rosario,3,9957,AR
1342,2339,Calle 47,,San Rafael,4,2587,AR
1343,2340,Calle 6779,,La Plata,1,6348,AR
1344,2341,Calle 6170,Piso 5 Dto C,San Rafael,4,9821,AR
1345,2342,Calle 6486,Piso 12 Dto C,Río Cuarto,2,6105,AR
1346,2343,Calle 1480,Piso 6 Dto B,La Plata,1,6137,AR
1347,2344,Calle 2209,,Mar del Plata,1,1959,AR
1348,2345,Calle 6251,Piso 12 Dto A,Mendoza,4,2857,AR
1349,2346,Calle 1014,Piso 4 Dto C,La Plata,1,4393,AR
1350,2347,Calle 2061,Piso 2 Dto C,La Plata,1,6368,AR
1351,2348,Calle 7955,,Villa Carlos Paz,2,5933,AR
1352,2349,Calle 4100,Piso 3 Dto A,Mar del Plata,1,7165,AR
1353,2350,Calle 9122,Piso 10 Dto B,Villa Carlos Paz,2,9151,AR
1354,2351,Calle 4295,Piso 3 Dto A,La Plata,1,6156,AR
1355,2352,Calle 7260,,Santa Fe,3,8382,AR
1356,2353,Calle 3151,,Rosario,3,7965,AR
1357,2354,Calle 4229,,La Plata,1,4019,AR
1358,2355,Calle 888,Piso 2 Dto B,La Plata,1,6685,AR
1359,2356,Calle 6972,,Mendoza,4,3865,AR
1360,2357,Calle 7016,Piso 8 Dto C,La Plata,1,6089,AR
1361,2358,Calle 1104,,La Plata,1,2295,AR
1362,2359,Calle 1513,Piso 6 Dto C,CABA,1,9739,AR
1363,2360,Calle 101,,Córdoba,2,8775,AR
1364,2361,Calle 8103,,Godoy Cruz,4,2296,AR
1365,2362,Calle 7276,Piso 1 Dto B,Villa Carlos Paz,2,3210,AR
1366,2363,Calle 6964,,Rosario,3,3697,AR
1367,2364,Calle 3749,Piso 12 Dto B,La Plata,1,4735,AR
1368,2365,Calle 6323,Piso 9 Dto A,Mar del Plata,1,6740,AR
1369,2366,Calle 8423,,La Plata,1,3021,AR
1370,2367,Calle 8249,Piso 6 Dto B,Córdoba,2,5396,AR
1371,2368,Calle 4170,Piso 5 Dto C,La Plata,1,5672,AR
1372,2369,Calle 3225,,CABA,1,4171,AR
1373,2370,Calle 4678,Piso 9 Dto C,Godoy Cruz,4,2390,AR
1374,2371,Calle 3380,Piso 4 Dto C,La Plata,1,3725,AR
1375,2372,Calle 9095,,CABA,1,2192,AR
1376,2373,Calle 8895,Piso 1 Dto A,CABA,1,5045,AR
1377,2374,Calle 3185,,Mar del Plata,1,6324,AR
1378,2375,Calle 4371,Piso 10 Dto A,CABA,1,4760,AR
1379,2376,Calle 1702,Piso 9 Dto A,Mar del Plata,1,8217,AR
1380,2377,Calle 1098,,Mar del Plata,1,5568,AR
1381,2378,Calle 5890,Piso 5 Dto B,Mar del Plata,1,1876,AR
1382,2379,Calle 5925,Piso 12 Dto A,Mar del Plata,1,4562,AR
1383,2380,Calle 1756,Piso 1 Dto C,Río Cuarto,2,4947,AR
1384,2381,Calle 8231,Piso 9 Dto C,La Plata,1,9828,AR
1385,2382,Calle 9491,,Rafaela,3,1998,AR
1386,2383,Calle 7885,,Godoy Cruz,4,8853,AR
1387,2384,Calle 2254,,La Plata,1,1596,AR
1388,2385,Calle 8855,Piso 12 Dto B,Rafaela,3,3867,AR
1389,2386,Calle 9122,Piso 11 Dto A,CABA,1,3666,AR
1390,2387,Calle 1691,Piso 3 Dto A,Mar del Plata,1,1492,AR
1391,2388,Calle 9283,,Mendoza,4,4474,AR
1392,2389,Calle 1917,,CABA,1,3879,AR
1393,2390,Calle 8553,Piso 7 Dto B,Mar del Plata,1,7216,AR
1394,2391,Calle 8322,Piso 11 Dto C,CABA,1,7328,AR
1395,2392,Calle 4842,Piso 4 Dto B,CABA,1,2522,AR
1396,2393,Calle 3855,Piso 9 Dto B,Mar del Plata,1,4997,AR
1397,2394,Calle 7907,,Córdoba,2,4194,AR
1398,2395,Calle 5184,,Mar del Plata,1,1059,AR
1399,2396,Calle 7489,,Córdoba,2,7063,AR
1400,2397,Calle 9640,,San Rafael,4,6429,AR
1401,2398,Calle 7142,Piso 7 Dto C,Mendoza,4,7915,AR
1402,2399,Calle 6439,,CABA,1,2479,AR
1403,2400,Calle 7324,,Mendoza,4,7534,AR
1404,2401,Calle 688,,Santa Fe,3,7017,AR
1405,2402,Calle 6877,Piso 9 Dto A,Santa Fe,3,3307,AR
1406,2403,Calle 9251,,Mar del Plata,1,7363,AR
1407,2404,Calle 3836,,Rafaela,3,8741,AR
1408,2405,Calle 7952,Piso 10 Dto A,San Rafael,4,1501,AR
1409,2406,Calle 2960,,Santa Fe,3,8446,AR
1410,2407,Calle 3879,,Mar del Plata,1,3174,AR
1411,2408,Calle 7448,,Santa Fe,3,7228,AR
1412,2409,Calle 9066,Piso 1 Dto C,CABA,1,3280,AR
1413,2410,Calle 5499,,Santa Fe,3,8545,AR
1414,2411,Calle 1479,,Mar del Plata,1,8999,AR
1415,2412,Calle 1223,,CABA,1,5592,AR
1416,2413,Calle 6600,Piso 3 Dto B,Río Cuarto,2,3900,AR
1417,2414,Calle 5477,,La Plata,1,8360,AR
1418,2415,Calle 6004,,Santa Fe,3,6678,AR
1419,2416,Calle 5226,,CABA,1,1047,AR
1420,2417,Calle 8142,,La Plata,1,1815,AR
1421,2418,Calle 5607,,Córdoba,2,8526,AR
1422,2419,Calle 4563,,CABA,1,6375,AR
1423,2420,Calle 7955,,CABA,1,3636,AR
1424,2421,Calle 1477,,Córdoba,2,7381,AR
1425,2422,Calle 103,,Godoy Cruz,4,6757,AR
1426,2423,Calle 1499,Piso 2 Dto C,Córdoba,2,1016,AR
1427,2424,Calle 1412,Piso 6 Dto A,Rosario,3,2324,AR
1428,2425,Calle 7219,,Córdoba,2,4270,AR
1429,2426,Calle 7049,,CABA,1,1075,AR
1430,2427,Calle 1420,Piso 9 Dto C,Mar del Plata,1,6361,AR
1431,2428,Calle 2308,Piso 10 Dto C,Mar del Plata,1,7769,AR
1432,2429,Calle 5647,Piso 3 Dto C,Villa Carlos Paz,2,5571,AR
1433,2430,Calle 1444,,Santa Fe,3,8768,AR
1434,2431,Calle 1355,,Rafaela,3,1581,AR
1435,2432,Calle 5764,Piso 9 Dto C,CABA,1,4633,AR
1436,2433,Calle 3496,Piso 12 Dto B,La Plata,1,5194,AR
1437,2434,Calle 5528,,Rosario,3,7645,AR
1438,2435,Calle 638,Piso 12 Dto B,Godoy Cruz,4,4174,AR
1439,2436,Calle 4119,,Mar del Plata,1,9964,AR
1440,2437,Calle 3734,Piso 7 Dto C,Godoy Cruz,4,7650,AR
1441,2438,Calle 5473,Piso 1 Dto B,La Plata,1,5533,AR
1442,2439,Calle 5498,Piso 6 Dto A,La Plata,1,7505,AR
1443,2440,Calle 160,Piso 10 Dto A,CABA,1,6317,AR
1444,2441,Calle 5071,,Mar del Plata,1,4826,AR
1445,2442,Calle 7581,,Mendoza,4,1312,AR
1446,2443,Calle 7294,,La Plata,1,3902,AR
1447,2444,Calle 6078,Piso 4 Dto B,Villa Carlos Paz,2,2362,AR
1448,2445,Calle 2216,Piso 3 Dto B,Mendoza,4,6854,AR
1449,2446,Calle 832,,La Plata,1,6525,AR
1450,2447,Calle 5686,Piso 11 Dto C,Rosario,3,8211,AR
1451,2448,Calle 719,Piso 8 Dto A,La Plata,1,4133,AR
1452,2449,Calle 812,Piso 6 Dto C,Mar del Plata,1,1459,AR
1453,2450,Calle 789,Piso 1 Dto B,Córdoba,2,4542,AR
1454,2451,Calle 3331,,Rosario,3,1049,AR
1455,2452,Calle 3515,Piso 7 Dto A,CABA,1,2055,AR
1456,2453,Calle 1537,Piso 4 Dto C,Mar del Plata,1,3855,AR
1457,2454,Calle 6125,Piso 11 Dto C,CABA,1,3400,AR
1458,2455,Calle 545,Piso 1 Dto B,CABA,1,1213,AR
1459,2456,Calle 8971,Piso 1 Dto A,La Plata,1,8196,AR
1460,2457,Calle 3959,Piso 8 Dto C,Mar del Plata,1,3053,AR
1461,2458,Calle 4735,Piso 5 Dto C,Río Cuarto,2,4686,AR
1462,2459,Calle 7512,Piso 7 Dto A,La Plata,1,6375,AR
1463,2460,Calle 5701,Piso 1 Dto A,Mar del Plata,1,4481,AR
1464,2461,Calle 6409,,CABA,1,8526,AR
1465,2462,Calle 1002,,Mar del Plata,1,4585,AR
1466,2463,Calle 1143,,CABA,1,1652,AR
1467,2464,Calle 5836,Piso 4 Dto A,Rosario,3,9362,AR
1468,2465,Calle 1912,Piso 2 Dto B,CABA,1,8275,AR
1469,2466,Calle 107,Piso 5 Dto C,Rafaela,3,8479,AR
1470,2467,Calle 9118,Piso 9 Dto B,Rafaela,3,4048,AR
1471,2468,Calle 9726,,Mar del Plata,1,7475,AR
1472,2469,Calle 6867,,CABA,1,3317,AR
1473,2470,Calle 3057,Piso 2 Dto B,Mar del Plata,1,8591,AR
1474,2471,Calle 18,,Córdoba,2,6640,AR
1475,2472,Calle 101,Piso 3 Dto A,Mar del Plata,1,3756,AR
1476,2473,Calle 2801,,Río Cuarto,2,9556,AR
1477,2474,Calle 5998,Piso 10 Dto A,Río Cuarto,2,2743,AR
1478,2475,Calle 8775,,CABA,1,6127,AR
1479,2476,Calle 2744,,Villa Carlos Paz,2,7254,AR
1480,2477,Calle 825,Piso 6 Dto A,Mar del Plata,1,9765,AR
1481,2478,Calle 9973,Piso 3 Dto C,La Plata,1,3824,AR
1482,2479,Calle 876,,La Plata,1,3754,AR
1483,2480,Calle 2911,Piso 9 Dto A,CABA,1,9792,AR
1484,2481,Calle 2217,,Córdoba,2,5128,AR
1485,2482,Calle 4568,,La Plata,1,9599,AR
1486,2483,Calle 9459,,La Plata,1,1167,AR
1487,2484,Calle 214,,Río Cuarto,2,1830,AR
1488,2485,Calle 2446,,San Rafael,4,8191,AR
1489,2486,Calle 1692,,CABA,1,1678,AR
1490,2487,Calle 5497,Piso 1 Dto B,La Plata,1,7485,AR
1491,2488,Calle 5644,,CABA,1,8208,AR
1492,2489,Calle 9578,,La Plata,1,3163,AR
1493,2490,Calle 2653,Piso 10 Dto A,Río Cuarto,2,2212,AR
1494,2491,Calle 670,,Mar del Plata,1,2955,AR
1495,2492,Calle 8868,Piso 5 Dto A,Mar del Plata,1,7420,AR
1496,2493,Calle 3327,Piso 2 Dto B,CABA,1,1229,AR
1497,2494,Calle 9129,Piso 6 Dto B,La Plata,1,8544,AR
1498,2495,Calle 6456,Piso 3 Dto A,Mar del Plata,1,6931,AR
1499,2496,Calle 4702,,Mar del Plata,1,8224,AR
1500,2497,Calle 5017,,CABA,1,7829,AR
1501,2498,Calle 9905,Piso 7 Dto A,Mar del Plata,1,4109,AR
1502,2499,Calle 2207,,Santa Fe,3,5841,AR
1503,2500,Calle 2252,Piso 12 Dto B,La Plata,1,5367,AR
1504,2501,Calle 8409,Piso 11 Dto A,Mar del Plata,1,2607,AR
1505,2502,Calle 5098,Piso 12 Dto A,CABA,1,5319,AR
1506,2503,Calle 3923,Piso 3 Dto C,La Plata,1,8551,AR
1507,2504,Calle 944,,Rafaela,3,4684,AR
1508,2505,Calle 570,,CABA,1,2289,AR
1509,2506,Calle 8184,Piso 7 Dto A,Rafaela,3,5375,AR
1510,2507,Calle 6397,Piso 12 Dto C,Rafaela,3,9181,AR
1511,2508,Calle 9615,Piso 12 Dto C,Santa Fe,3,6496,AR
1512,2509,Calle 7154,Piso 6 Dto C,CABA,1,5437,AR
1513,2510,Calle 9743,,Mar del Plata,1,8059,AR
1514,2511,Calle 1296,Piso 3 Dto B,Mendoza,4,7061,AR
1515,2512,Calle 9383,Piso 6 Dto C,CABA,1,9323,AR
1516,2513,Calle 6539,Piso 10 Dto A,Rosario,3,7081,AR
1517,2514,Calle 2978,,La Plata,1,8425,AR
1518,2515,Calle 9643,,La Plata,1,7304,AR
1519,2516,Calle 863,,Godoy Cruz,4,5060,AR
1520,2517,Calle 4932,,Mendoza,4,1914,AR
1521,2518,Calle 7503,,Córdoba,2,1491,AR
1522,2519,Calle 1999,Piso 8 Dto C,Río Cuarto,2,3736,AR
1523,2520,Calle 6036,Piso 12 Dto C,Mendoza,4,2513,AR
1524,2521,Calle 3427,Piso 6 Dto C,CABA,1,3887,AR
1525,2522,Calle 7548,Piso 5 Dto B,Rafaela,3,1796,AR
1526,2523,Calle 2681,,Mar del Plata,1,9667,AR
1527,2524,Calle 2419,Piso 4 Dto B,Rafaela,3,8421,AR
1528,2525,Calle 5308,,Villa Carlos Paz,2,8668,AR
1529,2526,Calle 765,Piso 11 Dto C,CABA,1,3498,AR
1530,2527,Calle 403,,Mendoza,4,1595,AR
1531,2528,Calle 2920,,Godoy Cruz,4,6065,AR
1532,2529,Calle 3193,,Mar del Plata,1,5933,AR
1533,2530,Calle 2023,,San Rafael,4,9099,AR
1534,2531,Calle 1993,Piso 4 Dto B,Mendoza,4,6751,AR
1535,2532,Calle 2884,,La Plata,1,8940,AR
1536,2533,Calle 6120,,Mar del Plata,1,4844,AR
1537,2534,Calle 7254,,Mar del Plata,1,9555,AR
1538,2535,Calle 7761,,La Plata,1,6800,AR
1539,2536,Calle 6994,Piso 2 Dto C,La Plata,1,1569,AR
1540,2537,Calle 9032,,CABA,1,7374,AR
1541,2538,Calle 8285,Piso 3 Dto A,Rosario,3,1632,AR
1542,2539,Calle 2556,Piso 7 Dto A,CABA,1,4641,AR
1543,2540,Calle 2997,Piso 12 Dto A,Río Cuarto,2,8122,AR
1544,2541,Calle 6596,Piso 8 Dto A,La Plata,1,8251,AR
1545,2542,Calle 3551,,CABA,1,3644,AR
1546,2543,Calle 9953,,CABA,1,6670,AR
1547,2544,Calle 9275,,San Rafael,4,3926,AR
1548,2545,Calle 2999,,La Plata,1,7088,AR
1549,2546,Calle 7845,,Mendoza,4,9709,AR
1550,2547,Calle 8058,,Mar del Plata,1,1103,AR
1551,2548,Calle 9157,Piso 5 Dto A,Córdoba,2,3432,AR
1552,2549,Calle 3601,Piso 7 Dto A,Rosario,3,1939,AR
1553,2550,Calle 6543,Piso 4 Dto C,Rafaela,3,6986,AR
1554,2551,Calle 4536,Piso 8 Dto A,Mar del Plata,1,6217,AR
1555,2552,Calle 1103,Piso 6 Dto A,Córdoba,2,5385,AR
1556,2553,Calle 5607,Piso 6 Dto B,Mar del Plata,1,1277,AR
1557,2554,Calle 9707,Piso 4 Dto C,Villa Carlos Paz,2,8386,AR
1558,2555,Calle 987,,CABA,1,1297,AR
1559,2556,Calle 245,Piso 2 Dto C,CABA,1,2574,AR
1560,2557,Calle 2453,,Córdoba,2,4991,AR
1561,2558,Calle 6612,Piso 8 Dto C,San Rafael,4,7651,AR
1562,2559,Calle 7776,,Río Cuarto,2,7985,AR
1563,2560,Calle 1310,,Rosario,3,8173,AR
1564,2561,Calle 7543,Piso 6 Dto C,Córdoba,2,9924,AR
1565,2562,Calle 3408,Piso 11 Dto C,Mar del Plata,1,4326,AR
1566,2563,Calle 6263,,Río Cuarto,2,1505,AR
1567,2564,Calle 5487,,Río Cuarto,2,3371,AR
1568,2565,Calle 1135,Piso 6 Dto A,Mar del Plata,1,8967,AR
1569,2566,Calle 9225,Piso 11 Dto B,La Plata,1,8863,AR
1570,2567,Calle 2299,Piso 7 Dto C,Córdoba,2,7482,AR
1571,2568,Calle 7132,Piso 8 Dto B,Mar del Plata,1,8337,AR
1572,2569,Calle 6878,Piso 4 Dto B,Mendoza,4,7989,AR
1573,2570,Calle 542,,La Plata,1,6783,AR
1574,2571,Calle 3264,Piso 1 Dto C,Villa Carlos Paz,2,5462,AR
1575,2572,Calle 7609,,CABA,1,6867,AR
1576,2573,Calle 3650,,Villa Carlos Paz,2,7077,AR
1577,2574,Calle 6030,,Córdoba,2,9667,AR
1578,2575,Calle 3382,,Mar del Plata,1,2283,AR
1579,2576,Calle 9169,Piso 10 Dto B,Río Cuarto,2,6712,AR
1580,2577,Calle 4064,Piso 5 Dto B,La Plata,1,5786,AR
1581,2578,Calle 1196,,La Plata,1,7480,AR
1582,2579,Calle 4235,Piso 5 Dto C,Rosario,3,5670,AR
1583,2580,Calle 6717,,Villa Carlos Paz,2,3393,AR
1584,2581,Calle 8201,Piso 7 Dto A,La Plata,1,4580,AR
1585,2582,Calle 9546,,Río Cuarto,2,3583,AR
1586,2583,Calle 7300,,San Rafael,4,2886,AR
1587,2584,Calle 5355,Piso 5 Dto C,Santa Fe,3,4157,AR
1588,2585,Calle 6071,,Villa Carlos Paz,2,3058,AR
1589,2586,Calle 4945,Piso 5 Dto C,CABA,1,5987,AR
1590,2587,Calle 3661,,Mendoza,4,3317,AR
1591,2588,Calle 3343,Piso 12 Dto B,CABA,1,7446,AR
1592,2589,Calle 6417,Piso 4 Dto B,Mar del Plata,1,8722,AR
1593,2590,Calle 1293,,Villa Carlos Paz,2,2126,AR
1594,2591,Calle 4889,Piso 4 Dto B,Río Cuarto,2,7497,AR
1595,2592,Calle 3651,Piso 9 Dto C,CABA,1,1787,AR
1596,2593,Calle 3122,,CABA,1,1548,AR
1597,2594,Calle 4797,Piso 3 Dto B,La Plata,1,4406,AR
1598,2595,Calle 7386,Piso 12 Dto C,CABA,1,9264,AR
1599,2596,Calle 460,Piso 1 Dto C,Rafaela,3,3307,AR
1600,2597,Calle 822,,Mar del Plata,1,8983,AR
1601,2598,Calle 7632,,Rosario,3,5949,AR
1602,2599,Calle 2543,Piso 4 Dto C,Rosario,3,1768,AR
1603,2600,Calle 9987,Piso 5 Dto B,Mar del Plata,1,6543,AR
1604,2601,Calle 2613,,La Plata,1,9524,AR
1605,2602,Calle 153,,Córdoba,2,6409,AR
1606,2603,Calle 3532,,Córdoba,2,1359,AR
1607,2604,Calle 7676,,La Plata,1,8008,AR
1608,2605,Calle 7169,Piso 7 Dto A,CABA,1,6691,AR
1609,2606,Calle 929,Piso 3 Dto B,Mar del Plata,1,4450,AR
1610,2607,Calle 3782,Piso 12 Dto C,CABA,1,8989,AR
1611,2608,Calle 4438,,CABA,1,3081,AR
1612,2609,Calle 9528,,CABA,1,8441,AR
1613,2610,Calle 2170,Piso 5 Dto A,San Rafael,4,1958,AR
1614,2611,Calle 6777,Piso 5 Dto C,Rafaela,3,2664,AR
1615,2612,Calle 8114,Piso 6 Dto B,Río Cuarto,2,2734,AR
1616,2613,Calle 6330,,Mendoza,4,9795,AR
1617,2614,Calle 7687,Piso 11 Dto A,Mar del Plata,1,9286,AR
1618,2615,Calle 9811,Piso 1 Dto C,La Plata,1,7312,AR
1619,2616,Calle 4174,,Santa Fe,3,5053,AR
1620,2617,Calle 7396,,CABA,1,2633,AR
1621,2618,Calle 1954,,CABA,1,4861,AR
1622,2619,Calle 6815,,San Rafael,4,2211,AR
1623,2620,Calle 4774,,Santa Fe,3,3474,AR
1624,2621,Calle 4126,,Mar del Plata,1,6215,AR
1625,2622,Calle 2876,Piso 3 Dto B,CABA,1,5170,AR
1626,2623,Calle 2979,Piso 3 Dto A,La Plata,1,5739,AR
1627,2624,Calle 2887,Piso 7 Dto C,La Plata,1,5270,AR
1628,2625,Calle 3200,,Rosario,3,9840,AR
1629,2626,Calle 4824,,La Plata,1,5992,AR
1630,2627,Calle 8333,Piso 10 Dto C,Santa Fe,3,1192,AR
1631,2628,Calle 170,Piso 6 Dto C,CABA,1,9314,AR
1632,2629,Calle 3105,Piso 11 Dto B,La Plata,1,5216,AR
1633,2630,Calle 3428,Piso 3 Dto C,Mar del Plata,1,7784,AR
1634,2631,Calle 8160,,La Plata,1,3621,AR
1635,2632,Calle 6855,Piso 2 Dto B,Córdoba,2,9892,AR
1636,2633,Calle 2193,Piso 1 Dto C,Mar del Plata,1,3583,AR
1637,2634,Calle 1169,,Córdoba,2,1688,AR
1638,2635,Calle 9529,Piso 7 Dto A,Villa Carlos Paz,2,5003,AR
1639,2636,Calle 6695,Piso 3 Dto C,Córdoba,2,3947,AR
1640,2637,Calle 5493,,CABA,1,6564,AR
1641,2638,Calle 1753,,Mar del Plata,1,1714,AR
1642,2639,Calle 2573,,Córdoba,2,3896,AR
1643,2640,Calle 1250,Piso 6 Dto C,CABA,1,9378,AR
1644,2641,Calle 2518,Piso 7 Dto C,Río Cuarto,2,9778,AR
1645,2642,Calle 139,,Godoy Cruz,4,9697,AR
1646,2643,Calle 959,Piso 7 Dto B,Mar del Plata,1,3188,AR
1647,2644,Calle 2911,Piso 10 Dto C,La Plata,1,8245,AR
1648,2645,Calle 8533,Piso 6 Dto C,La Plata,1,7581,AR
1649,2646,Calle 5093,Piso 12 Dto A,Godoy Cruz,4,3118,AR
1650,2647,Calle 1832,Piso 10 Dto A,CABA,1,3372,AR
1651,2648,Calle 281,,CABA,1,1745,AR
1652,2649,Calle 8715,Piso 4 Dto A,La Plata,1,8956,AR
1653,2650,Calle 1834,Piso 2 Dto B,San Rafael,4,3513,AR
1654,2651,Calle 4550,,Río Cuarto,2,3635,AR
1655,2652,Calle 9004,,Córdoba,2,8077,AR
1656,2653,Calle 2755,,Mar del Plata,1,1088,AR
1657,2654,Calle 2643,,San Rafael,4,9912,AR
1658,2655,Calle 64,,CABA,1,6351,AR
1659,2656,Calle 3850,,Mar del Plata,1,6820,AR
1660,2657,Calle 2801,,Villa Carlos Paz,2,1977,AR
1661,2658,Calle 7082,Piso 3 Dto B,Mar del Plata,1,4998,AR
1662,2659,Calle 3389,Piso 9 Dto C,Mar del Plata,1,4339,AR
1663,2660,Calle 1365,,Santa Fe,3,9885,AR
1664,2661,Calle 1717,Piso 4 Dto B,La Plata,1,2780,AR
1665,2662,Calle 2541,,Mendoza,4,4295,AR
1666,2663,Calle 1625,,Córdoba,2,6723,AR
1667,2664,Calle 1038,Piso 9 Dto B,Mar del Plata,1,1324,AR
1668,2665,Calle 8078,,Godoy Cruz,4,7922,AR
1669,2666,Calle 103,,Rosario,3,5364,AR
1670,2667,Calle 2088,Piso 8 Dto C,Rafaela,3,7713,AR
1671,2668,Calle 1814,Piso 6 Dto C,Mar del Plata,1,9736,AR
1672,2669,Calle 5734,,La Plata,1,1272,AR
1673,2670,Calle 6040,Piso 12 Dto B,Villa Carlos Paz,2,3798,AR
1674,2671,Calle 2267,,Córdoba,2,6047,AR
1675,2672,Calle 5627,Piso 6 Dto A,Córdoba,2,8129,AR
1676,2673,Calle 4881,,Rafaela,3,8291,AR
1677,2674,Calle 6751,Piso 7 Dto C,Córdoba,2,2031,AR
1678,2675,Calle 7937,,Villa Carlos Paz,2,8492,AR
1679,2676,Calle 4177,Piso 9 Dto B,Villa Carlos Paz,2,7645,AR
1680,2677,Calle 3171,Piso 10 Dto C,Mar del Plata,1,2843,AR
1681,2678,Calle 7510,Piso 9 Dto C,La Plata,1,4379,AR
1682,2679,Calle 8737,Piso 2 Dto B,Río Cuarto,2,9744,AR
1683,2680,Calle 162,Piso 10 Dto A,La Plata,1,1162,AR
1684,2681,Calle 515,,Mendoza,4,8515,AR
1685,2682,Calle 9059,,La Plata,1,9918,AR
1686,2683,Calle 5875,,La Plata,1,1008,AR
1687,2684,Calle 9103,,Rafaela,3,6404,AR
1688,2685,Calle 9029,Piso 4 Dto C,Mar del Plata,1,5291,AR
1689,2686,Calle 3876,Piso 1 Dto A,Villa Carlos Paz,2,7071,AR
1690,2687,Calle 753,Piso 11 Dto B,CABA,1,7607,AR
1691,2688,Calle 5831,,Río Cuarto,2,6856,AR
1692,2689,Calle 4278,Piso 10 Dto A,Mar del Plata,1,9869,AR
1693,2690,Calle 849,,Mar del Plata,1,2938,AR
1694,2691,Calle 573,,La Plata,1,8007,AR
1695,2692,Calle 780,Piso 4 Dto B,Rosario,3,5964,AR
1696,2693,Calle 709,Piso 7 Dto B,Mar del Plata,1,6618,AR
1697,2694,Calle 6132,,Villa Carlos Paz,2,7190,AR
1698,2695,Calle 1915,Piso 6 Dto B,Rosario,3,8826,AR
1699,2696,Calle 2921,,La Plata,1,1129,AR
1700,2697,Calle 4832,Piso 8 Dto A,Mar del Plata,1,9174,AR
1701,2698,Calle 4974,Piso 9 Dto B,La Plata,1,7100,AR
1702,2699,Calle 2798,,Villa Carlos Paz,2,6120,AR
1703,2700,Calle 2248,Piso 5 Dto B,CABA,1,4574,AR
1704,2701,Calle 924,,Mar del Plata,1,7461,AR
1705,2702,Calle 1114,,Córdoba,2,3345,AR
1706,2703,Calle 4436,,La Plata,1,6677,AR
